username,film_title,rating
colonelmortimer,term-life,1.5
colonelmortimer,i-am-wrath,1.5
colonelmortimer,eddie-the-eagle,3.0
colonelmortimer,dirty-grandpa,1.5
colonelmortimer,chuck-norris-vs-communism,3.0
colonelmortimer,possibly-in-michigan,4.5
colonelmortimer,precious-cargo,2.5
colonelmortimer,dillinger-1973,3.5
colonelmortimer,lemonade-2016,4.0
colonelmortimer,dolemite,4.5
colonelmortimer,the-trust,2.5
colonelmortimer,melinda,3.5
colonelmortimer,colonia,2.5
colonelmortimer,outlaw-goro-the-assassin,3.0
colonelmortimer,confirmation,2.5
colonelmortimer,the-stuff,3.5
colonelmortimer,dead-pigeon-on-beethoven-street,3.5
colonelmortimer,the-sugarland-express,4.5
colonelmortimer,outlaw-heartless,3.0
colonelmortimer,white-ghost,3.0
colonelmortimer,outlaw-gangster-vip-2,3.0
colonelmortimer,outlaw-gangster-vip,3.0
colonelmortimer,sun-dont-shine,4.0
colonelmortimer,shadows-in-an-empty-room,3.5
colonelmortimer,smithereens,4.0
colonelmortimer,notting-hill,3.5
colonelmortimer,bride-of-re-animator,3.0
colonelmortimer,flaming-creatures,5.0
colonelmortimer,the-hypnotist-2001,3.5
colonelmortimer,a-visit-from-the-incubus,4.0
colonelmortimer,three-examples-of-myself-as-queen,3.5
colonelmortimer,the-last-days-of-disco,4.5
colonelmortimer,daddys-deadly-darling,3.5
colonelmortimer,the-diary-of-a-chambermaid,4.0
colonelmortimer,silver-bears,3.0
colonelmortimer,borderline-1980,3.0
colonelmortimer,ghost,3.0
colonelmortimer,night-of-terror,3.5
colonelmortimer,the-sicilian,3.0
colonelmortimer,the-gong-show-movie,3.0
colonelmortimer,the-arena,3.5
colonelmortimer,cover-girl-models,2.5
colonelmortimer,fly-me,3.0
colonelmortimer,tenebre,4.0
colonelmortimer,a-brighter-summer-day,4.0
colonelmortimer,batman-v-superman-dawn-of-justice,2.0
colonelmortimer,switchblade-sisters,4.5
colonelmortimer,ip-man-3,3.0
colonelmortimer,stander,3.0
colonelmortimer,the-blade,4.0
colonelmortimer,black-mama-white-mama,4.5
colonelmortimer,sweet-sugar,4.0
colonelmortimer,disgusting-spaceworms-eat-everyone,3.0
colonelmortimer,tough-ninja-the-shadow-warrior,2.0
colonelmortimer,house-of-flying-daggers,4.0
colonelmortimer,midnight-special,3.5
colonelmortimer,drunk-stoned-brilliant-dead-the-story-of-the-national-lampoon,3.0
colonelmortimer,the-manchurian-candidate,4.0
colonelmortimer,american-ninja-2-the-confrontation,3.0
colonelmortimer,sonny-boy-1989,3.5
colonelmortimer,valentino,2.5
colonelmortimer,wolf-warrior,3.0
colonelmortimer,heart-of-a-dog-2015,3.5
colonelmortimer,yongary-monster-from-the-deep,3.0
colonelmortimer,burnt,2.5
colonelmortimer,american-ninja,3.0
colonelmortimer,frozen-scream,3.0
colonelmortimer,the-executioner-part-ii,4.0
colonelmortimer,son-of-dracula-1999,4.0
colonelmortimer,blood-red,2.0
colonelmortimer,suffragette,2.0
colonelmortimer,the-strangeness,3.0
colonelmortimer,cut-throats-nine,3.5
colonelmortimer,trumbo,2.5
colonelmortimer,the-danish-girl,2.5
colonelmortimer,the-good-dinosaur,2.5
colonelmortimer,a-serious-man,5.0
colonelmortimer,the-hateful-eight,4.0
colonelmortimer,concussion-2015,3.0
colonelmortimer,sisters-2015,3.0
colonelmortimer,the-condemned-2,2.5
colonelmortimer,death-promise,3.0
colonelmortimer,a-black-veil-for-lisa,3.0
colonelmortimer,heaven-earth,4.0
colonelmortimer,christmas-evil,2.5
colonelmortimer,the-condemned,1.0
colonelmortimer,lisa,1.5
colonelmortimer,get-on-the-bus,3.5
colonelmortimer,matinee,4.0
colonelmortimer,the-rider-of-the-skulls,4.0
colonelmortimer,pan-2015,1.5
colonelmortimer,mustang-2015,3.0
colonelmortimer,the-peanuts-movie,2.0
colonelmortimer,delta-force-2-the-colombian-connection,1.5
colonelmortimer,the-intern-2015,3.0
colonelmortimer,point-break-2015,1.5
colonelmortimer,star-wars-the-force-awakens,3.5
colonelmortimer,the-other-guys,3.0
colonelmortimer,eugenie,3.5
colonelmortimer,captain-apache,3.0
colonelmortimer,detroit-9000,4.0
colonelmortimer,platoon,4.5
colonelmortimer,bad-mans-river,3.0
colonelmortimer,marquis-de-sade-justine,3.0
colonelmortimer,lady-in-a-cage,3.5
colonelmortimer,man-in-the-wilderness,3.5
colonelmortimer,the-wild-bunch,5.0
colonelmortimer,go-tell-the-spartans,3.0
colonelmortimer,nightmare-at-shadow-woods,3.5
colonelmortimer,pawn-sacrifice,2.5
colonelmortimer,the-angels-of-the-street,3.0
colonelmortimer,shark-lake,2.0
colonelmortimer,in-the-heart-of-the-sea,3.0
colonelmortimer,goosebumps,2.0
colonelmortimer,talk-radio,4.0
colonelmortimer,below-the-belt-1980,4.0
colonelmortimer,deadly-illusion,3.0
colonelmortimer,ninja-busters,3.0
colonelmortimer,womens-prison-massacre,3.5
colonelmortimer,colt-38-special-squad,3.5
colonelmortimer,thundercrack,4.5
colonelmortimer,bobbie-jo-and-the-outlaw,3.0
colonelmortimer,love-2015,2.0
colonelmortimer,the-rip-off-1977,2.5
colonelmortimer,joy-2015,2.0
colonelmortimer,life-2015,2.5
colonelmortimer,the-transporter-refueled,2.0
colonelmortimer,brooklyn,3.5
colonelmortimer,terror-2015,3.5
colonelmortimer,invasion-usa-1985,4.0
colonelmortimer,rage-of-honor,3.0
colonelmortimer,we-come-as-friends,4.0
colonelmortimer,10-cloverfield-lane,3.5
colonelmortimer,pride-and-prejudice-and-zombies,3.0
colonelmortimer,jane-got-a-gun,2.0
colonelmortimer,savage-abduction,3.5
colonelmortimer,the-demon-1963,3.5
colonelmortimer,angel-angel-down-we-go,3.0
colonelmortimer,viva,4.5
colonelmortimer,xanadu,3.5
colonelmortimer,simon-king-of-the-witches,4.0
colonelmortimer,victor-frankenstein,1.0
colonelmortimer,the-doll-of-satan,3.0
colonelmortimer,black-heat,4.0
colonelmortimer,london-has-fallen,3.5
colonelmortimer,michael-jacksons-journey-from-motown-to-off-the-wall,3.0
colonelmortimer,krampus,3.0
colonelmortimer,ordinary-people,3.0
colonelmortimer,the-hunted-2003,4.0
colonelmortimer,standoff-2016,3.0
colonelmortimer,forces-of-nature,3.5
colonelmortimer,wholl-stop-the-rain,4.0
colonelmortimer,crouching-tiger-hidden-dragon-sword-of-destiny,3.5
colonelmortimer,top-gun,3.5
colonelmortimer,forsaken-2015,2.5
colonelmortimer,fear-and-loathing-in-las-vegas,3.5
colonelmortimer,malatestas-carnival-of-blood,3.5
colonelmortimer,deadpool,3.0
colonelmortimer,secret-in-their-eyes,2.5
colonelmortimer,i-knew-her-well,3.5
colonelmortimer,looney-tunes-back-in-action,3.0
colonelmortimer,law-and-disorder,4.0
colonelmortimer,the-witch-who-came-from-the-sea,3.5
colonelmortimer,92-in-the-shade,4.0
colonelmortimer,the-premonition,3.5
colonelmortimer,children-shouldnt-play-with-dead-things,3.0
colonelmortimer,the-bees,2.5
colonelmortimer,this-land-is-mine,3.5
colonelmortimer,the-night-before-2015,3.0
colonelmortimer,triple-9,3.0
colonelmortimer,the-woman-on-the-beach,4.0
colonelmortimer,extraction-2015,1.5
colonelmortimer,death-kiss,3.0
colonelmortimer,cops-and-robbers-1973,3.5
colonelmortimer,death-by-hanging,4.0
colonelmortimer,the-mutilator,3.0
colonelmortimer,a-lizard-in-a-womans-skin,4.0
colonelmortimer,the-terminal,3.0
colonelmortimer,pray-for-death,3.0
colonelmortimer,cabin-fever-2016,2.0
colonelmortimer,the-fourth-war,3.0
colonelmortimer,the-forest-2016,1.5
colonelmortimer,southbound,2.0
colonelmortimer,the-blair-witch-project,3.5
colonelmortimer,swamp-water,4.0
colonelmortimer,the-rubber-gun,2.0
colonelmortimer,the-great-chase,3.5
colonelmortimer,8-mile,2.5
colonelmortimer,night-of-the-juggler,3.5
colonelmortimer,the-river-wild,3.5
colonelmortimer,the-outsiders,4.0
colonelmortimer,the-southerner,5.0
colonelmortimer,sheba-baby,3.0
colonelmortimer,man-on-a-swing,3.5
colonelmortimer,shoot-it-black-shoot-it-blue,3.5
colonelmortimer,hail-caesar-2016,3.5
colonelmortimer,angels-demons,2.0
colonelmortimer,spontaneous-combustion,4.0
colonelmortimer,shoguns-ninja,3.5
colonelmortimer,the-last-witch-hunter,3.0
colonelmortimer,wonder-boys,4.0
colonelmortimer,bonnie-and-clyde,4.0
colonelmortimer,taxi-driver,4.5
colonelmortimer,by-the-sea-2015,3.5
colonelmortimer,night-of-the-wild,2.0
colonelmortimer,samurai-cop-2-deadly-vengeance,0.5
colonelmortimer,grandma-2015,3.0
colonelmortimer,silk-1986,3.0
colonelmortimer,the-devastator,3.0
colonelmortimer,martyrs-2015,1.0
colonelmortimer,comin-at-ya,3.0
colonelmortimer,jeruzalem,2.0
colonelmortimer,observe-and-report,4.0
colonelmortimer,queen-of-the-desert,2.0
colonelmortimer,the-godfather-part-iii,3.5
colonelmortimer,regression,2.0
colonelmortimer,temple-of-the-red-lotus,3.0
colonelmortimer,exposed,1.5
colonelmortimer,the-rambling-guitarist,3.0
colonelmortimer,voyage-to-agatis,1.5
colonelmortimer,red-pier,3.0
colonelmortimer,jacks-back,3.5
colonelmortimer,kuffs,3.0
colonelmortimer,the-spikes-gang,3.0
colonelmortimer,persistence-of-vision,3.5
colonelmortimer,voice-without-a-shadow,3.0
colonelmortimer,mario-puzos-the-godfather-the-complete-novel-for-television,4.0
colonelmortimer,our-brand-is-crisis-2015,2.5
colonelmortimer,freeheld-2015,2.5
colonelmortimer,10-to-midnight,3.5
colonelmortimer,truth-2015,2.0
colonelmortimer,the-instructor,4.0
colonelmortimer,audition,4.0
colonelmortimer,hanna,3.5
colonelmortimer,more-american-graffiti,3.5
colonelmortimer,saving-private-ryan,4.0
colonelmortimer,stop-or-my-mom-will-shoot,3.0
colonelmortimer,moonwalkers,2.0
colonelmortimer,the-lady-hermit,3.5
colonelmortimer,velvet-goldmine,3.5
colonelmortimer,the-fun-house-1973,4.0
colonelmortimer,gilda,3.5
colonelmortimer,the-da-vinci-code,1.5
colonelmortimer,full-metal-jacket,4.0
colonelmortimer,solace-2015,2.0
colonelmortimer,13-hours-the-secret-soldiers-of-benghazi,3.5
colonelmortimer,mojave-2015,1.5
colonelmortimer,trading-places,4.5
colonelmortimer,u-turn,4.0
colonelmortimer,shotgun-1989,3.5
colonelmortimer,clean,3.5
colonelmortimer,quiz-show,3.0
colonelmortimer,femme-fatale,4.0
colonelmortimer,shack-out-on-101,3.0
colonelmortimer,diablo-2015,1.5
colonelmortimer,sinister-2,2.5
colonelmortimer,the-knack-and-how-to-get-it,3.0
colonelmortimer,the-good-the-bad-and-the-ugly,4.5
colonelmortimer,stonewall-2015,2.0
colonelmortimer,emperor-of-the-north,3.5
colonelmortimer,date-with-a-kidnapper,4.5
colonelmortimer,lisa-lisa,4.0
colonelmortimer,the-untouchables,4.0
colonelmortimer,sleeping-with-other-people,3.0
colonelmortimer,scarface-1983,4.0
colonelmortimer,obsession-1976,4.0
colonelmortimer,american-graffiti,3.5
colonelmortimer,chi-raq,3.0
colonelmortimer,kiss-the-girls-and-make-them-die,4.0
colonelmortimer,she-1984,4.0
colonelmortimer,epitaph,3.0
colonelmortimer,scream-and-scream-again,2.0
colonelmortimer,bring-me-the-head-of-tim-horton,3.5
colonelmortimer,the-urge-to-kill,3.0
colonelmortimer,dream-no-evil,3.0
colonelmortimer,vampir-cuadecuc,4.0
colonelmortimer,the-forbidden-room-2015,3.5
colonelmortimer,halloween-iii-season-of-the-witch,4.0
colonelmortimer,tenderness-of-the-wolves,3.0
colonelmortimer,amy-2015,3.5
colonelmortimer,a-life-less-ordinary,1.0
colonelmortimer,time-out-of-mind,3.0
colonelmortimer,the-end-of-the-tour,2.5
colonelmortimer,tom-at-the-farm,3.0
colonelmortimer,suffer-little-children,4.0
colonelmortimer,multiple-maniacs,3.5
colonelmortimer,convicts-women,2.5
colonelmortimer,vacation-2015,1.5
colonelmortimer,the-mist,3.5
colonelmortimer,nightmare-weekend,3.0
colonelmortimer,demonoid-messenger-of-death,2.5
colonelmortimer,spectre-2015,2.0
colonelmortimer,desperate-living,5.0
colonelmortimer,night-feeder,3.5
colonelmortimer,serial-mom,3.5
colonelmortimer,army-of-darkness,4.0
colonelmortimer,the-last-airbender,3.0
colonelmortimer,the-gingerbread-man,3.5
colonelmortimer,goodnight-mommy,3.0
colonelmortimer,hitman-agent-47,1.0
colonelmortimer,mr-holmes,3.0
colonelmortimer,the-black-cat-1981,3.0
colonelmortimer,pixels-2015,1.0
colonelmortimer,everest-2015,3.0
colonelmortimer,office-2015-1,3.5
colonelmortimer,little-miss-innocence,3.5
colonelmortimer,get-mean,3.0
colonelmortimer,the-gift-2015-1,3.0
colonelmortimer,teenage-seductress,2.0
colonelmortimer,some-call-it-loving,3.5
colonelmortimer,the-sensualist,3.0
colonelmortimer,tired-moonlight,3.0
colonelmortimer,jailbait-babysitter,3.0
colonelmortimer,end-of-the-world-1977,3.0
colonelmortimer,the-walk-2015,3.0
colonelmortimer,protection-2001,3.0
colonelmortimer,cisco-pike,3.0
colonelmortimer,james-white,3.0
colonelmortimer,beasts-of-no-nation,3.0
colonelmortimer,chevalier,3.0
colonelmortimer,88-88-2015,3.5
colonelmortimer,cry-baby,3.5
colonelmortimer,experimenter,3.0
colonelmortimer,the-green-inferno,3.0
colonelmortimer,house-of-tolerance,5.0
colonelmortimer,the-hang-up,4.0
colonelmortimer,manos-the-hands-of-fate,4.0
colonelmortimer,room-2015,3.5
colonelmortimer,crimson-peak,2.5
colonelmortimer,steve-jobs,3.5
colonelmortimer,horse-money,3.5
colonelmortimer,goodbye-cp,4.0
colonelmortimer,the-crossing-ii,2.5
colonelmortimer,2-days-in-the-valley,2.0
colonelmortimer,yakuza-apocalypse,3.0
colonelmortimer,hairspray,4.5
colonelmortimer,a-virgin-among-the-living-dead,3.5
colonelmortimer,spl-2-a-time-for-consequences,4.0
colonelmortimer,best-of-enemies,3.0
colonelmortimer,45-years,3.5
colonelmortimer,the-revenant-2015,3.5
colonelmortimer,hitchcock-truffaut,3.0
colonelmortimer,99-homes,2.5
colonelmortimer,venus-in-furs-1969,3.5
colonelmortimer,shell-shock,3.0
colonelmortimer,jem-and-the-holograms,3.0
colonelmortimer,macbeth-2015,3.5
colonelmortimer,nowhere-to-run,3.5
colonelmortimer,addams-family-values,3.0
colonelmortimer,the-krays,3.0
colonelmortimer,fandango-1970,2.0
colonelmortimer,what-have-you-done-to-solange,3.5
colonelmortimer,where-to-invade-next,2.0
colonelmortimer,help-wanted-female,3.5
colonelmortimer,saint-jack,5.0
colonelmortimer,bird,3.5
colonelmortimer,wake-up-and-die-1966,3.5
colonelmortimer,creed,4.0
colonelmortimer,a-town-called-panic,4.0
colonelmortimer,hollywood-after-dark,3.0
colonelmortimer,five-minutes-to-love,4.0
colonelmortimer,spotlight,3.5
colonelmortimer,the-possession-of-virginia,2.5
colonelmortimer,legend-2015,2.0
colonelmortimer,the-big-short,3.0
colonelmortimer,all-the-lovin-kinfolk,3.0
colonelmortimer,the-addams-family,3.0
colonelmortimer,bandidos,3.5
colonelmortimer,american-ultra,3.0
colonelmortimer,close-range,3.5
colonelmortimer,the-mask,3.0
colonelmortimer,alice-sweet-alice,3.5
colonelmortimer,no-escape-2015,2.0
colonelmortimer,carol-2015,4.5
colonelmortimer,nightmare-in-badham-county,3.5
colonelmortimer,never-say-never-again,2.5
colonelmortimer,dark-echoes,2.0
colonelmortimer,the-hunger-games-mockingjay-part-2,2.5
colonelmortimer,hit-2-pass,3.5
colonelmortimer,american-nightmare-1983,3.0
colonelmortimer,listen-to-me-marlon,3.0
colonelmortimer,heist-2015,3.0
colonelmortimer,code-of-silence,3.0
colonelmortimer,all-the-marbles,3.5
colonelmortimer,coup-detat,3.5
colonelmortimer,mamas-dirty-girls,2.5
colonelmortimer,catch-my-soul,3.5
colonelmortimer,blood-and-lace,3.0
colonelmortimer,the-wild-eye,3.0
colonelmortimer,count-yorga-vampire,3.0
colonelmortimer,firewalker,2.5
colonelmortimer,heroic-purgatory,4.0
colonelmortimer,eros-massacre,4.0
colonelmortimer,entertainment,3.0
colonelmortimer,up-yours,2.5
colonelmortimer,the-farmers-other-daughter,3.5
colonelmortimer,eaten-alive,4.0
colonelmortimer,secret-agent-00-soul,3.5
colonelmortimer,new-nightmare,3.0
colonelmortimer,sunshine-2007,3.5
colonelmortimer,the-wolfman,3.0
colonelmortimer,bloodsucking-freaks,3.0
colonelmortimer,female-trouble,4.0
colonelmortimer,wolfcop,1.0
colonelmortimer,the-witches,3.0
colonelmortimer,wild-city,3.0
colonelmortimer,trainspotting,3.5
colonelmortimer,je-taime-je-taime,3.5
colonelmortimer,lake-mungo,3.0
colonelmortimer,midnight-warrior,3.0
colonelmortimer,the-bird-with-the-crystal-plumage,4.0
colonelmortimer,manglehorn,2.0
colonelmortimer,bad-girls-go-to-hell,5.0
colonelmortimer,gremlins,4.5
colonelmortimer,lets-get-harry,3.0
colonelmortimer,we-are-still-here,2.5
colonelmortimer,the-fisher-king,3.5
colonelmortimer,geronimo-an-american-legend,3.5
colonelmortimer,timbuktu-2014,3.5
colonelmortimer,avenging-angel,2.0
colonelmortimer,cohen-and-tate,3.0
colonelmortimer,blackjack-1998,3.0
colonelmortimer,the-girl-on-a-motorcycle,3.0
colonelmortimer,benji-the-hunted,3.0
colonelmortimer,girlfriends-1978,4.0
colonelmortimer,angel-1984,1.5
colonelmortimer,deep-blue-sea,3.5
colonelmortimer,finding-nemo,3.5
colonelmortimer,the-thing-with-two-heads,3.0
colonelmortimer,stone-cold,3.5
colonelmortimer,up,4.0
colonelmortimer,toy-story-3,3.5
colonelmortimer,sense-and-sensibility,4.0
colonelmortimer,walle,4.0
colonelmortimer,platoon-leader,2.5
colonelmortimer,inside-out-2015,3.0
colonelmortimer,another-48-hrs,2.5
colonelmortimer,big,3.0
colonelmortimer,amistad,3.5
colonelmortimer,intrepidos-punks,3.5
colonelmortimer,the-nightmare-2015,3.0
colonelmortimer,harley-davidson-and-the-marlboro-man,1.5
colonelmortimer,belly,4.0
colonelmortimer,youngblood-1978,3.0
colonelmortimer,white-god,3.5
colonelmortimer,the-saint,1.5
colonelmortimer,tropic-thunder,3.0
colonelmortimer,proof-of-life,3.5
colonelmortimer,hungry-hearts-2014,2.0
colonelmortimer,jurassic-world,3.5
colonelmortimer,beyond-borders,1.5
colonelmortimer,night-falls-on-manhattan,4.0
colonelmortimer,the-legend-of-zorro,2.5
colonelmortimer,the-girl-from-rio,4.0
colonelmortimer,death-game,3.5
colonelmortimer,north-dallas-forty,3.5
colonelmortimer,the-mask-of-zorro,3.0
colonelmortimer,the-hitter,3.0
colonelmortimer,the-blood-of-heroes,3.0
colonelmortimer,8-seconds,2.0
colonelmortimer,eden-2014-1,4.0
colonelmortimer,shes-funny-that-way,3.0
colonelmortimer,the-duff,2.5
colonelmortimer,red-army,3.0
colonelmortimer,no-escape-1994,3.5
colonelmortimer,the-connection-2014,2.0
colonelmortimer,mean-johnny-barrows,3.0
colonelmortimer,zorro,3.0
colonelmortimer,cartel-land,3.0
colonelmortimer,hammerhead-1987,3.5
colonelmortimer,death-becomes-her,3.5
colonelmortimer,the-chain-reaction,3.0
colonelmortimer,lady-with-a-sword,3.0
colonelmortimer,book-of-numbers,3.0
colonelmortimer,who-killed-captain-alex,4.0
colonelmortimer,five-on-the-black-hand-side,3.0
colonelmortimer,monster,4.0
colonelmortimer,mr-ricco,2.5
colonelmortimer,bone,3.5
colonelmortimer,1776,2.0
colonelmortimer,the-long-kiss-goodnight,4.0
colonelmortimer,beverly-hills-cop-iii,3.0
colonelmortimer,things-to-do-in-denver-when-youre-dead,2.5
colonelmortimer,cemetery-of-splendor,4.0
colonelmortimer,the-final-girls,2.5
colonelmortimer,tangerine,3.5
colonelmortimer,knock-knock-2015,3.0
colonelmortimer,cooties,2.5
colonelmortimer,junun,3.5
colonelmortimer,mountains-may-depart,3.0
colonelmortimer,backcountry,2.5
colonelmortimer,down-twisted,3.0
colonelmortimer,exhibition-1975,2.0
colonelmortimer,the-american-dreamer,4.0
colonelmortimer,bridge-of-spies,4.0
colonelmortimer,a-thousand-and-one-nights-1969,3.5
colonelmortimer,angel-of-fury,2.5
colonelmortimer,deathgasm,3.0
colonelmortimer,dope-2015,2.5
colonelmortimer,me-and-earl-and-the-dying-girl,3.0
colonelmortimer,visitors-from-the-galaxy,3.0
colonelmortimer,the-blackcoats-daughter,3.0
colonelmortimer,doglegs,3.0
colonelmortimer,gridlocked,2.0
colonelmortimer,daniels-world,2.5
colonelmortimer,stand-by-for-tape-back-up,4.0
colonelmortimer,murder-party,3.0
colonelmortimer,bone-tomahawk,3.5
colonelmortimer,love-peace,2.5
colonelmortimer,the-club-2015,3.0
colonelmortimer,the-wave-2015,2.5
colonelmortimer,polyester,4.5
colonelmortimer,come-drink-with-me,4.5
colonelmortimer,river-2015,2.0
colonelmortimer,sk1,3.0
colonelmortimer,too-late-2015,4.0
colonelmortimer,dangerous-men,3.0
colonelmortimer,the-similars,1.5
colonelmortimer,sfx-retaliator,2.0
colonelmortimer,the-brand-new-testament,3.0
colonelmortimer,tarkan-and-the-blood-of-the-vikings,3.0
colonelmortimer,the-witch-2015,4.0
colonelmortimer,man-vs-snake,2.5
colonelmortimer,evolution-2015,3.0
colonelmortimer,son-of-saul,4.0
colonelmortimer,high-rise-2015,3.5
colonelmortimer,camino-2015,3.5
colonelmortimer,the-treacherous,2.5
colonelmortimer,the-beheaded-1000,3.0
colonelmortimer,green-room,3.5
colonelmortimer,tale-of-tales-2015,2.0
colonelmortimer,anomalisa,3.5
colonelmortimer,victoria-2015,3.0
colonelmortimer,belladonna-of-sadness,4.5
colonelmortimer,the-keeping-room,3.0
colonelmortimer,the-assassin-2015,4.0
colonelmortimer,remake-remix-rip-off-about-copy-culture-turkish-pop-cinema,3.0
colonelmortimer,the-lobster,3.0
colonelmortimer,the-martian,4.0
colonelmortimer,thx-1138,3.5
colonelmortimer,hackers,1.5
colonelmortimer,nemesis,3.5
colonelmortimer,black-oak-conspiracy,2.0
colonelmortimer,the-happening,3.5
colonelmortimer,world-trade-center,3.0
colonelmortimer,12-rounds-3-lockdown,3.0
colonelmortimer,the-mend,3.5
colonelmortimer,the-negotiator,3.0
colonelmortimer,boom-1968,4.0
colonelmortimer,innocence,3.0
colonelmortimer,busting,4.0
colonelmortimer,turbo-kid,2.0
colonelmortimer,goodbye-lover,2.0
colonelmortimer,tattooed-flower-vase,3.5
colonelmortimer,la-orca,4.0
colonelmortimer,sam-whiskey,3.0
colonelmortimer,hurricane-of-fun-the-making-of-wet-hot,3.0
colonelmortimer,face-to-face-1967,4.0
colonelmortimer,the-seducers-1969,3.0
colonelmortimer,never-back-down-2-the-beatdown,2.5
colonelmortimer,malice,3.5
colonelmortimer,hawkeye,3.5
colonelmortimer,waterworld,3.0
colonelmortimer,juno,3.5
colonelmortimer,taxi-2015,3.5
colonelmortimer,anna-and-the-king,2.5
colonelmortimer,cop-car,3.0
colonelmortimer,never-back-down,1.0
colonelmortimer,spaced-invaders,3.0
colonelmortimer,tropic-of-cancer,3.0
colonelmortimer,like-rabid-dogs,3.5
colonelmortimer,repo-jake,3.0
colonelmortimer,danger-diabolik,5.0
colonelmortimer,la-crackdown-ii,3.5
colonelmortimer,the-great-communist-bank-robbery,3.5
colonelmortimer,ricki-and-the-flash,4.0
colonelmortimer,the-time-machine-2002,2.0
colonelmortimer,bulletproof-monk,1.0
colonelmortimer,red-cliff,3.0
colonelmortimer,the-replacement-killers,2.0
colonelmortimer,gone-in-sixty-seconds,3.0
colonelmortimer,top-of-the-heap,4.5
colonelmortimer,fantastic-four,3.0
colonelmortimer,last-hurrah-for-chivalry,3.5
colonelmortimer,shakma,3.0
colonelmortimer,la-crackdown,3.0
colonelmortimer,mutilations,3.0
colonelmortimer,death-hunt,3.5
colonelmortimer,profile-in-anger,3.0
colonelmortimer,the-last-samurai,3.0
colonelmortimer,alien-nation,3.0
colonelmortimer,shaft-2000,3.0
colonelmortimer,unfriended,3.0
colonelmortimer,on-flux-2005,2.5
colonelmortimer,rapid-fire,3.5
colonelmortimer,van-helsing,2.0
colonelmortimer,cleo-from-5-to-7,5.0
colonelmortimer,dark-places-2015,2.5
colonelmortimer,the-jekyll-and-hyde-portfolio,2.5
colonelmortimer,fort-tilden,2.5
colonelmortimer,entourage,2.5
colonelmortimer,insurgent,2.0
colonelmortimer,child-44,2.0
colonelmortimer,innerspace,4.0
colonelmortimer,mission-impossible-rogue-nation,4.0
colonelmortimer,f-x2,3.0
colonelmortimer,how-to-kill-a-judge,3.0
colonelmortimer,peace-hotel,3.0
colonelmortimer,my-best-friends-wedding,3.5
colonelmortimer,tango-of-perversion,3.0
colonelmortimer,country-blue,2.5
colonelmortimer,we-still-kill-the-old-way,3.5
colonelmortimer,reflections-of-evil,4.0
colonelmortimer,lady-chatterleys-lover,1.0
colonelmortimer,peking-opera-blues,4.0
colonelmortimer,zone-troopers,3.0
colonelmortimer,independence-day,4.0
colonelmortimer,the-naked-face,2.5
colonelmortimer,tig,2.5
colonelmortimer,showdown-in-little-tokyo,3.5
colonelmortimer,f-x,3.0
colonelmortimer,trainwreck,3.0
colonelmortimer,lady-terminator,4.0
colonelmortimer,barbed-wire-dolls,3.0
colonelmortimer,street-sisters,2.5
colonelmortimer,equal-impact,2.5
colonelmortimer,the-intruder-1986,3.0
colonelmortimer,nine-guests-for-a-crime,2.5
colonelmortimer,sicario-2015,4.5
colonelmortimer,black-mass-2015,2.5
colonelmortimer,deadly-blessing,2.0
colonelmortimer,wife-to-be-sacrificed,4.0
colonelmortimer,love-and-anarchy,3.5
colonelmortimer,immoral-tales,3.0
colonelmortimer,deadly-friend,3.0
colonelmortimer,grave-of-the-vampire,3.5
colonelmortimer,the-beast,3.0
colonelmortimer,the-seven-five,3.0
colonelmortimer,garden-of-the-dead,3.0
colonelmortimer,swamp-thing,3.0
colonelmortimer,the-newlydeads,2.0
colonelmortimer,science-crazed,4.0
colonelmortimer,mississippi-grind,3.0
colonelmortimer,the-cut-throats,2.5
colonelmortimer,felt,2.0
colonelmortimer,sweet-trash,3.5
colonelmortimer,the-visit-2015,3.5
colonelmortimer,the-overnight,3.0
colonelmortimer,beloved,4.5
colonelmortimer,lady-in-the-water,3.0
colonelmortimer,the-wicker-man-2006,3.0
colonelmortimer,the-forbidden-photos-of-a-lady-above-suspicion,3.0
colonelmortimer,sons-of-steel-1989,3.0
colonelmortimer,555-1988,2.5
colonelmortimer,swept-away-2002,2.5
colonelmortimer,fight-to-win,3.0
colonelmortimer,the-people-under-the-stairs,3.5
colonelmortimer,golgo-13-assignment-kowloon,2.5
colonelmortimer,once-upon-a-time-in-china-and-america,3.0
colonelmortimer,swept-away,4.0
colonelmortimer,comet,2.0
colonelmortimer,cloistered-nun-runas-confession,3.5
colonelmortimer,shocker,4.0
colonelmortimer,the-editor,2.0
colonelmortimer,queen-of-earth,3.5
colonelmortimer,the-hills-have-eyes,3.5
colonelmortimer,the-diary-of-a-teenage-girl,3.5
colonelmortimer,flesh-and-bullets,3.5
colonelmortimer,heat-street,3.5
colonelmortimer,golgo-13-the-professional,4.0
colonelmortimer,oedipus-orca,2.5
colonelmortimer,straight-outta-compton,3.0
colonelmortimer,southpaw-2015,3.0
colonelmortimer,set-it-off,4.0
colonelmortimer,the-sixth-sense,3.5
colonelmortimer,love-mercy,3.0
colonelmortimer,heaven-knows-what,3.0
colonelmortimer,sherlock-holmes-a-game-of-shadows,3.0
colonelmortimer,explorers,4.0
colonelmortimer,shaun-the-sheep-movie,3.5
colonelmortimer,the-cable-guy,3.5
